,geo,id,created_at,text,author_id,lang,public_metrics,description,name,id,verified,protected,location,username,country_code,country,name,geo,full_name,place_type,id
169,{'place_id': 'cf3b45e29c2c319b'},1117910642768265217,2019-04-15T22:00:41.000Z,"@TheLoyalO This is a little scary. My disability is invisible, and I don't mention it on my public profile on FB. I don't share the awful days and nights of pain I have. Do we really have to look helpless? Do we have to lose all our dignity? Would it even matter to these people?",50151371,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",conforti boyd,forti boyd😎🤠🐉🍄✨💫⚡️🌙,1008359591460130816,False,False,"Columbus, OH",gfortibando,US,United States,Middletown,"{'type': 'Feature', 'bbox': [-84.424882, 39.463478, -84.298183, 39.548729], 'properties': {}}","Middletown, OH",city,d417541590918ddf
170,{'place_id': '4704ec88fc4e529a'},1116334377561149441,2019-04-11T13:37:10.000Z,"April 12 &amp; 13 #TootsieRoll Drive  When you see #KofC yellow vests that read “Helping People with Intellectual Disabilities,” smile. These Knights are collecting donations helping to recognize the dignity of every person.  

#OLSOSNews #DetroitCatholic #GPWoods #PureMichigan https://t.co/FtAURVYNLw",1374890082,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Former @NYCCouncil Member for District 27 in Southeast Queens, Chair of the Committee on Civil Service & Labor, and @BLACaucusNYC co-Chair.",I. Daneek Miller,1177746079,False,False,"172-12 Linden Blvd., Queens",IDaneekMiller,US,United States,Plano,"{'type': 'Feature', 'bbox': [-96.85743, 32.9971507, -96.612371, 33.1253341], 'properties': {}}","Plano, TX",city,488da0de4c92ac8e
171,{'place_id': '07d9c965e1888000'},1115637992033533959,2019-04-09T15:29:59.000Z,"Whether you're the only woman on the board, or a janitor or a farm worker, and no matter your gender, race, religion, sexual orientation, or age, or whether you have a disability or are a veteran—you should be treated fairly, respectfully, and with dignity. #BeHEARD https://t.co/o0YU6AaTT2",293131808,en,"{'retweet_count': 35, 'reply_count': 4, 'like_count': 58, 'quote_count': 5}",Old Spice and buttons,Rectangle,524247848,False,False,U.S.,Molybdenum45,US,United States,North Little Rock,"{'type': 'Feature', 'bbox': [-92.352506, 34.735212, -92.1617935, 34.840962], 'properties': {}}","North Little Rock, AR",city,31bb014b56203c53
172,{'place_id': 'd8a409bb33c9355b'},1115572390346489857,2019-04-09T11:09:18.000Z,"April 12 &amp; 13 #TootsieRoll Drive  When you see #KofC yellow vests that read “Helping People with Intellectual Disabilities,” smile. These Knights are collecting donations helping to recognize the dignity of every person.  

#olsos #OLSOSNews #DetroitCatholic #GPWoods https://t.co/3fDzhAWLkl",1374890082,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}","New Jersey guy - from Westfield, Exit 135; Greek Orthodox Christian and loyal Rutgers alum; honorary Texan after my years there. Fox News since July 1997.",Mike Emanuel 🇺🇸,129879105,True,False,"Washington, DC",MikeEmanuelFox,US,United States,Alabama,"{'type': 'Feature', 'bbox': [-88.473228, 30.144425, -84.888247, 35.008029], 'properties': {}}","Alabama, USA",admin,288de3df481163e8
173,{'place_id': '55b4f9e5c516e0b6'},1115192331022499840,2019-04-08T09:59:05.000Z,#EconomicMobility Monday!  @BankofAmerica proud investor in @QuestInc_FL- providing 100’s of jobs for kids/adults w/ intellectual disabilities to work w/dignity &amp; celebrate ability!  Their new venture “Blossom” Soaps are handcrafted by Quest Kids! #NeighborhoodBuilders https://t.co/nQMrTuD6T0,2714412358,en,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 10, 'quote_count': 0}",I am Brady Conway. I am non verbal autistic. I love my family. I can’t talk but my mom sure can. She loves me and wants to help me with my purpose#BradysVoice,Brady’s Voice,1062626662213398528,False,False,United States,whyImautistic,US,United States,San Mateo,"{'type': 'Feature', 'bbox': [-122.355038, 37.512567, -122.275805, 37.592395], 'properties': {}}","San Mateo, CA",city,432daa3153c5fef9
174,{'place_id': 'd8a409bb33c9355b'},1114639477438394369,2019-04-06T21:22:15.000Z,"April 12/13 #TootsieRoll Drive  When you see #KofC yellow vests that read “Helping People with Intellectual Disabilities,” smile. These Knights are collecting donations helping to recognize the dignity of every person.  
#OLSOSNews #DetroitCatholic #GPWoods #puremichigan https://t.co/9HhxpqoHWC",1374890082,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Humanity & Inclusion works alongside people with disabilities & survivors of conflict or natural disaster toward a more inclusive future.,Humanity & Inclusion U.S.,122102181,True,False,Action in 59 countries,HI_UnitedStates,US,United States,Victoria,"{'type': 'Feature', 'bbox': [-97.045657, 28.709293, -96.9001678, 28.895775], 'properties': {}}","Victoria, TX",city,70f5587b3e27a105
175,{'place_id': '5dd63d31ec9b73b6'},1114635099759312896,2019-04-06T21:04:51.000Z,"@MeghanMcCain Meghan, I can get behind your comments on this. It doesn't matter if the subject is a complete f-ing asshole. It's very Trumpian to make light of another's disability. Be tough, be strong, fight back, but do it with honor and dignity.",2177677547,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","""gold-crowned"" - hesiod ✨ she/they/chevalier. don’t fucking follow me if you think trans women shouldn’t be allowed to compete in women’s sports. they’re women.",phebe,831959594,False,False,writing?,clitullus,US,United States,Queens,"{'type': 'Feature', 'bbox': [-73.962582, 40.541722, -73.699793, 40.8000371], 'properties': {}}","Queens, NY",city,00c39537733fa112
176,{'place_id': '4ec01c9dbc693497'},1113459288507322370,2019-04-03T15:12:36.000Z,"@beev3425 @ChatByCC President Obama is a person of integrity &amp; dignity no comparison. Trump makes it impossible to respect him. He shows bias to people with disabilities,  people of color,  Senator McCain (dearly departed). Name calling like a child shame on you.",317132622,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Exuctive Director of Dignity and Power Now. Founder of the #FrontlineWellness Network. Acupuncturist. Organizer. JusticeLA. Blacker than my grandaddy's armchair,Mark-Anthony Clayton-Johnson,143236490,False,False,Los Angeles,FlyEgret,US,United States,James A. Haley Veterans' Hospital,"{'type': 'Feature', 'bbox': [-82.42830776224227, 28.0641179201672, -82.42830776224227, 28.0641179201672], 'properties': {}}",James A. Haley Veterans' Hospital,poi,07d9c9413d086003
177,{'place_id': 'dd9c503d6c35364b'},1113231541025607680,2019-04-03T00:07:36.000Z,"We need truly accessible spaces everywhere so we can all have the dignity of being equal human beings. ♿️

Man With Disability Falls Into “Accessible” Toilet [CC] https://t.co/L7d6DR9QqZ via @YouTube",69010091,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}","Passionate about Montessori & early childhood inclusion. Love 🏠 improvement projects, renewable energy, and Dutch Shepherds.",Dr. Natalie Danner,2786411091,False,False,"Urbana, IL",DannerNatalie,US,United States,Salt Lake City,"{'type': 'Feature', 'bbox': [-112.0383105, 40.6998952, -111.795741, 40.8317151], 'properties': {}}","Salt Lake City, UT",city,bd7c511e9f8bc5da
178,{'place_id': '28ace6b8d6dbc3af'},1113071851117268992,2019-04-02T13:33:03.000Z,We will always have your back Brothers and Sisters. San Diego City Hall needs to ensure our Firefighters have a death and disability benefit. It’s not too much to ask for risking your lives. Our firefighters deserve some dignity and respect! #solidarity #iaff #Team10 https://t.co/8zqfplU8tZ,717036758043660289,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Book maker publishing across platforms at a museum. I love your dog and that bookstore.,pamelahorn,15937398,False,False,,pamelahorn,US,United States,Detroit,"{'type': 'Feature', 'bbox': [-83.288056, 42.255085, -82.91052, 42.450488], 'properties': {}}","Detroit, MI",city,b463d3bd6064861b
179,{'place_id': '01fbe706f872cb32'},1111730560513261575,2019-03-29T20:43:15.000Z,"When lobbying for the ADA’s passage decades, @chaifeldblum recalls the movement mantra: “We don’t want your pity, we want our rights!” But notes it's about more than nominal legal rights – people living with disabilities demand and deserve safety, dignity, and integrity.",269856565,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Distinguished professor emerita; Disability Resources. #DAPi. Ricardian. #Resist. Against racism, misogyny, ableism & homophobia. #NeverAgain",Edith Miller,3390289323,False,False,"Bethlehem, PA",drdoodlie1994,US,United States,Maryland,"{'type': 'Feature', 'bbox': [-79.487651, 37.886607, -74.986286, 39.723622], 'properties': {}}","Maryland, USA",admin,dea1eac2d7ef8878
180,{'place_id': 'af2cf12389d619de'},1111696124262391809,2019-03-29T18:26:24.000Z,"@atrupar His behavior &amp; speech was a testament to his failure as a American president, &amp; quite frankly his failure as a man! The office of President should be held by someone with honor &amp; dignity, not by someone who openly mocks people with disabilities &amp; members of Congress! Disgraceful!",3098907428,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Proud aunt, backpacker, 5th generation CA, Dep Sec for Forests @CalNatResources, working on wildfire resilience in California. Views are my own.",Jessica Morse,3243006365,True,False,"California, USA",Morse4America,US,United States,East Los Angeles,"{'type': 'Feature', 'bbox': [-118.192945, 34.008017, -118.126513, 34.062578], 'properties': {}}","East Los Angeles, CA",city,67571a7baaa5906b
181,{'place_id': '9531d4e3bbafc09d'},1111341040668213253,2019-03-28T18:55:26.000Z,I do not know a single Democrat who feels or thinks this way. I do know a few who fight hard for children and adults with disabilities without exploiting them and stripping them of their dignity. https://t.co/2gRvjfnQuC,1312623638,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",Recovering Telepath,David C Martinez,278935379,False,False,City of Angels,IllegalEnglish,US,United States,Connecticut,"{'type': 'Feature', 'bbox': [-73.727776, 40.950918, -71.786994, 42.050588], 'properties': {}}","Connecticut, USA",admin,e86b380cfefcced5
182,{'place_id': '93b9db5989615417'},1110966660314193920,2019-03-27T18:07:47.000Z,"@BetsyDeVosED Quit spewing your vile words 

You and @realDonaldTrump have proven that students, people with disabilities, low income, people of color, sexual orientation etc. mean nothing to you. 

You are stripping away our rights and dignity.

#POS #YouSuck #Disgraceful #ACA",825094681923055616,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Researcher. Disability Rights. Human Rights Watch,Emina Ćerimović,1732077906,False,False,New York,EminaCerimovic,US,United States,Woodmore,"{'type': 'Feature', 'bbox': [-76.806927, 38.900281, -76.73755, 38.973106], 'properties': {}}","Woodmore, MD",city,5f7b85a9049af1d0
183,{'place_id': 'd8a409bb33c9355b'},1110865551008690178,2019-03-27T11:26:00.000Z,"Save the Date for April 12 &amp; 13 #TootsieRoll Drive #OLSOSNews #DetroitCatholic #GPWoods When you see #KofC yellow vests that read “Helping People with Intellectual Disabilities,” smile. These Knights are collecting donations helping to recognize the dignity of every person. https://t.co/6XWNpmv5Tc",1374890082,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Occupational therapist with 20 years experience in the mental health field. Proud Nebraskan from District 2.
She/her",kcyoung,14188945,False,False,Somewhere in middle America,kcyoung,US,United States,Atlanta,"{'type': 'Feature', 'bbox': [-84.576827, 33.6475029, -84.289385, 33.8868859], 'properties': {}}","Atlanta, GA",city,8173485c72e78ca5
184,{'place_id': '94965b2c45386f87'},1104799057040547840,2019-03-10T17:39:56.000Z,"Philosophy book-reviews:

— After Injury: A Historical Anatomy of Forgiveness, Resentment and Apology

https://t.co/nyxMF4OwNh

— Disability with Dignity: Justice, Human Rights and Equal Status

https://t.co/in1ZdbrEy9 https://t.co/oqtzgRRUef",2964584867,en,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}","Relationship Broker between Event Prof & Speakers & Authors. Speaker Platform Developer.  Book Launches.
I believe in the True, Good and Beautiful.",Jessica Lalley,289433567,False,False,"Atlanta, GA",jessicalalley,US,United States,Centreville,"{'type': 'Feature', 'bbox': [-77.479597, 38.802143, -77.397429, 38.880183], 'properties': {}}","Centreville, VA",city,ffcc53c4a4e7a620
185,{'place_id': '5f079658f0aa29e6'},1101695283094867968,2019-03-02T04:06:38.000Z,@Publix is a recognized leader in employing @SpecialOlympics athletes and other individuals with disabilities. Thanks for helping to build communities of dignity and respect where opportunity is not limited by disability. https://t.co/7kpIwhUnro,1590007002,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Owner/President of Yankee Public Relations, a boutique #NJ #PR firm. Rapidly aging runner: 5x26.2, 6x13.1. Proud #Rutgers #NYU alum. #Yankees #NJ #Hunterdon",Fred Feiner,72666785,False,False,"Pittstown, NJ",fredfeiner,US,United States,Sandy Springs,"{'type': 'Feature', 'bbox': [-84.4468, 33.876737, -84.2580892, 34.010177], 'properties': {}}","Sandy Springs, GA",city,b077585758242faa
186,{'place_id': 'b49b3053b5c25bf5'},1093062547396284416,2019-02-06T08:23:14.000Z,"@SeeMiaRoll @DrKaraAyers @RebeccaCokley People have tried that with me, too, and it’s kind of irritating. 

But I do appreciate the opportunity to point out that a better method to deal with disability stigma is to, you know, change the tone of the conversation. Speak about disabled people with dignity instead of pity.",14150086,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Laura Samaro,833468847306981377,False,False,,LauraSamaro,US,United States,Berkeley,"{'type': 'Feature', 'bbox': [-122.324818, 37.8459532, -122.234225, 37.905738], 'properties': {}}","Berkeley, CA",city,5ef5b7f391e30aff
187,{'place_id': '5c62ffb0f0f3479d'},1088888919876235264,2019-01-25T19:58:43.000Z,"@javachik ""Attitudes are the *real* disability.""
Also, I think the dignity you get with a social security payment is exaggerated by most Democrats.",158189078,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Official Twitter account for the City of Gaithersburg, MD — Not monitored 24/7. Commenting guidelines: https://t.co/Tz1FFacymr",City of Gaithersburg,2250845527,True,False,"Gaithersburg, Maryland",GburgMD,,,,,,,
188,{'place_id': '6d50765616ee2e60'},1088496613159587840,2019-01-24T17:59:50.000Z,"""It's time Rhode Island got back to valuing this population and the people who service them""

Nancy is a direct service professional  (DSP) who cares for individuals with intellectual and developmental disabilities. DSPs can no longer wait for a wage with dignity. 

#FightFor15 https://t.co/uGz5rLtugV",461562865,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Organizing Director at @NYCimmigrants | Queens for life |🌹| #AbolishICE | Pizza, mofongo, & momo ♥️er | 🎓 @MayorsCAU @NYCCouncil @SFTHQ + CUNY | Views my own",Nick Gulotta (He/Him),21113237,False,False,"Queens, NY",NickGulotta,,,,,,,
