,public_metrics,geo,author_id,text,id,created_at,lang,description,username,name,verified,id,location,protected,full_name,id,place_type,country,geo,name,country_code
194,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '5c62ffb0f0f3479d'},1074247856,"My goal is to end homelessness by my term. As a tri-sector leader in business/government/NPOs, I'll work with the new #PHXMayor to convene orgs like @habitatcaz, @HSCPhx, @LISC_Phx, and @SpeakUp4Homes to solve this problem. Because everyone deserves the dignity of 🏡. #PHX4All",1090692420608479232,2019-01-30T19:25:11.000Z,en,"Executive Director at @mecleanelection and @lwvme. Democracy advocate, queer figure skater and occasional amateur ⛸journalist. They/them",KellarAnna,Anna Kellar,False,1228308667,Wabanaki Land,False,,,,,,,
195,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '4ec01c9dbc693497'},1530865422,#GoodNews #Homeless #homelessness #Compassion #Kindness #GivingBack #MakingADifference #Dignity 👏🏻🙌🏻💖 https://t.co/3Sa2d1n5BF,1087861933729026049,2019-01-22T23:57:51.000Z,und,Hawaii is my MainLand,KauiLucas,Kaui Lucas,False,38952563,"somewhere on O'ahu, probably",False,,,,,,,
196,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '96683cc9126741d1'},821121356,"@ChrisMurphyCT Every one of those people in the House, Senate, Congress owe the People more respect that this. I realize they're all rich &amp; can't relate to starvation, homelessness, loss of medical care, but playing games with our lives is an act of cruelty beneath the dignity of America.",1085988316804042752,2019-01-17T19:52:46.000Z,en,"Welcome to my Twitter feed documenting my journey from having a net worth of over $2m to becoming homeless, penniless and living in my car in less than a month",HomelesSMack,SMack is Homeless,False,3161665994,United States,False,,,,,,,
197,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '01fbe706f872cb32'},2296579362,"“We’re not doing enough to end homelessness when 70% of people experiencing homelessness are people of color. And we’re not doing enough when 54 people died on our streets without the dignity of a home.” -@jesserbnwtz 

#right2universalhousing",1075892803006316544,2018-12-20T23:16:48.000Z,en,they/them. law&comms. decarcerate yr county. #StopSanQuentinOutbreak #CareNotCages #FreeThemAll @ellabakercenter @race_povertylaw @translawcenter #opinionsmine,helleiot,Elliot,False,3235362859,"Oakland, CA",False,,,,,,,
198,"{'retweet_count': 21, 'reply_count': 0, 'like_count': 30, 'quote_count': 3}",{'place_id': '07d9e3eb9f480001'},222271933,"54 people is 54 people too many. No one should die without the dignity of a home. With the right investments, we can end chronic homelessness in the District. https://t.co/43zVNo2YJh",1075872836521209856,2018-12-20T21:57:27.000Z,en,"Strategy, OKRs, systemic change, motorcycles 🏍. Founder @redcurrant_co. Co-owner & comms @cw_moto. ❤️ #motoamerica & am @themotocurious. SMS: +1 206-565-1507",saralobkovich,"Sara Lobkovich, J.D.",False,14316789,"Seattle, WA",False,,,,,,,
199,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 14, 'quote_count': 3}",{'place_id': 'bd7c511e9f8bc5da'},778603843,"A powerful example of how #apprenticeship can quickly move someone onto a better path, by providing paid training for a great long-term career. This young man also demonstrates the importance of Dignity of Work in moving out of homelessness. https://t.co/bjgwtyoZp4",1070438450891939841,2018-12-05T22:03:09.000Z,en,"Urban planner, engineer, mom, civic leader. Running for Mayor of Seattle. https://t.co/eth09Kbhd8 
#Moon4Mayor",CaryMoon4Mayor,Cary Moon,False,854059790162472961,"Seattle, WA",False,,,,,,,
200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '07d9dfe02cc83001'},786173385277530112,"Incredible time getting to know  the people @greenchairproject  #empowering #charity that helps people get back on their feet after disaster, addiction, homelessness, domestic violence, and other. It is a beautiful process with #dignity and #respect 

#femaleteam #getitdone https://t.co/vqrqeIbAjB",1068581894575538177,2018-11-30T19:05:51.000Z,en,We are a community building studio that unites collaborators and accelerates solutions that expand flourishing in historic Sweet Auburn and the city of Atlanta.,RemergeATL,REMERGE,False,75942542,ATL,False,,,,,,,
201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'a592bd6ceb1319f7'},922703692721094656,Thank you for giving Dignity to women experiencing homelessness❤️🤗😊! https://t.co/sUQckvyB3u,1068255127687974913,2018-11-29T21:27:24.000Z,en,"Former Councilmember, City of Los Angeles; Former Board President, Los Angeles Unified School District",josehuizar,Jose Huizar,False,20353156,"Los Angeles, CA",False,,,,,,,
202,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",{'place_id': '42e46bc3663a4b5f'},705475428,"I am honored to be joining the Board of Directors of https://t.co/fqCZFenHef Its mission is; “to provide respectful, responsible and effective community-based solutions to help individuals and families emerge from homelessness as productive, healthy people.” #FortWorth #dignity",1068123463544684545,2018-11-29T12:44:13.000Z,en,"The #8acertified INS Group helps nonprofits, government agencies & faith-based institutions create innovative solutions to build capacity & sustain programs",TheINSGrp,Ruth Peebles,False,588679531,"Raleigh, NC",False,,,,,,,
203,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': 'e4aee3ab11ef52a6'},262454814,"Proud of this partnership between our awesome @CityofFairfaxVA and @TheLambCenter. While this is a pilot program, I’m hopeful that we can help those experiencing #homelessness with a step toward financial viability and the dignity of work. https://t.co/UcEWBbH18V",1065284192731361280,2018-11-21T16:41:58.000Z,en,"Professional Photojournalist-Memphis, TN. Documentary style. See portfolio, bio, blog @ link below 👇🏻",Karenfocht,Karen Pulfer Focht,False,49012986,"Memphis, Tennessee",False,,,,,,,
204,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",{'place_id': '9db9aa483565ef9c'},25683677,My week begins first utterly shocked and then completely thankful that people genuinely care about our fellow citizens and fulfilling their basic human needs. #humanity begins with a meal. Be the change #Tampa #TampaBay #Florida #homelessness #poverty #dignity #respect #kindness,1064542326599680000,2018-11-19T15:34:03.000Z,en,"Marin County Supervisor, District 5",JudyGetsItDone,Judy Arnold,False,2374451778,"Marin County, California",False,,,,,,,
205,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '006fd1571eec848f'},47478090,"Vote like human dignity, hunger, homelessness, education, and healthcare are for the wealthy and like antisemitism and bigotry are encouraged. #Vote https://t.co/MO5bKYdJsB",1059214051790610434,2018-11-04T22:41:23.000Z,en,"Grace at the Greenlight, a 501c3
offering  New Orleans homeless persons' choices and providing basic needs in a loving manner that embraces the human spirit",graceatthegreen,Grace At the Green Light,False,2550877039,New Orleans,False,,,,,,,
206,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",{'place_id': '1d9a5370a355ab0c'},2513184137,The fight for dignity and safety of those experiencing homelessness is our fight. https://t.co/tEBFoYwWGd,1058017332856012801,2018-11-01T15:26:03.000Z,en,A humble developer. | freeCodeCamp Chicago Study Group Leader (#fccChicago),RobertGroves,Robert Groves,False,7959682,"Chicago, IL | USA",False,,,,,,,
207,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'a592bd6ceb1319f7'},922703692721094656,Early Saturday morning distribution of Dignity Bags with the help of Service Learning Students. Thank you for spending your morning helping women experiencing homelessness in our community.,1056250502084620288,2018-10-27T18:25:18.000Z,en,Partnering with Angelenos to end #homelessness,HomeForGoodLA,Home For Good,False,226668044,"Los Angeles, CA",False,,,,,,,
208,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 21, 'quote_count': 0}",{'place_id': '07d9c970ee887002'},101344552,Hope 🚨: Every week at A Taste of Heaven Church we gather in the dignity of beauty for food for the soul and food for the body. Broadway musicians volunteer their time to create a fine dinning ambiance for folks experiencing homelessness. @HelenRosenthal this is our NYC! https://t.co/scyFP0mzeG,1052529297297162240,2018-10-17T11:58:34.000Z,en,"Communicator, activist, foodie, pre-Covid traveler. Community Impact + DEI @Comcast. Alum: @IrvineFdn @BSRnews @GLIDEsf. Tweets my own. She/her. 🇺🇸🇮🇳🇵🇭",joycesood,Joyce Sood,False,14629461,"Philadelphia, PA",False,,,,,,,
209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",{'place_id': '01a9a39529b27f36'},198720628,"Unacceptable. Homelessness touches every part of our community- employment, health care, &amp; education. This is why 5% &amp; ""preventative measures"" are not enough. There are people &amp; *children* NOW that deserve the dignity of a permanent home &amp; the opportunities that come with that. https://t.co/26HDiUJzcO",1051852450355957760,2018-10-15T15:09:01.000Z,en,,,,,,,,,,,,,,
210,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",{'place_id': '2a93711775303f90'},1649024845,"Saw @MARCMORIAL , unbeknownst to him and with no one else around, treating a Milwaukee man experiencing homelessness with dignity and kindness. That's how you live a life.",1051125807630958592,2018-10-13T15:01:36.000Z,en,,,,,,,,,,,,,,
211,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '5c62ffb0f0f3479d'},1074247856,"As your Councilman, I plan to work with orgs such as @TransformGov and address the rising homelessness problem and restore a sense of dignity to one of our most vulnerable communities. https://t.co/WPzMweE9RL #ElevateDistrict8 #PHX4All",1047156789010096134,2018-10-02T16:10:08.000Z,en,,,,,,,,,,,,,,
212,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",{'place_id': '944c03c1d85ef480'},14888706,Olivier says his 2015 homeless op ed was most well read in Fresno Bee that year. Says Brandau had human dignity in mind when he wrote his Unlawful Camping Ordinance . He says he gets a lot of calls about homelessness. Says having Fire Dept to deal with homelessness is not good.,1042882847353167872,2018-09-20T21:07:01.000Z,en,,,,,,,,,,,,,,
213,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",{'place_id': '011add077f4d2da3'},178193641,A1- Addressing homelessness requires uplifting the dignity and worth of people regardless of income or socioeconomic status. Seeing housing/standard of loving as a human right also aligns with international standards #MacroSW,1037872803045928960,2018-09-07T01:18:53.000Z,en,,,,,,,,,,,,,,
214,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",{'place_id': '00ba70c726e814f4'},887833939,A1: def dignity and self worth. Housing increases this and it is what you use to engage to assist in ending people's homelessness #MacroSW,1037871813055967232,2018-09-07T01:14:57.000Z,en,,,,,,,,,,,,,,
215,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': 'ac88a4f17a51c7fc'},18292034,So proud this is happening in Boston. The arts helping bring dignity to women who are experiencing homelessness and bringing attention to the important issue of women and domestic violence. https://t.co/S53vJDvuGY,1027777714466353153,2018-08-10T04:44:36.000Z,en,,,,,,,,,,,,,,
216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",{'place_id': '07d9db7b2c087001'},762671174463598592,"Historic moment in homelessness services. DV providers &amp; homeless providers coming together for an honest conversation on coordinated entry in LA. Difficult, but necessary to serve survivors with dignity, grace, &amp; safety https://t.co/FrPMBDLHED",1024349604114882560,2018-07-31T17:42:31.000Z,en,,,,,,,,,,,,,,
217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '24a53a1880093fa9', 'coordinates': {'type': 'Point', 'coordinates': [-80.24354, 36.0982]}}",69650051,"Show support for veterans everywhere and come help shine a light on homelessness in our community at the Duty and Dignity photography event . Meet the photographer, Hank Henley and learn… https://t.co/M5pL5NNNCm",1024346259744858118,2018-07-31T17:29:14.000Z,en,,,,,,,,,,,,,,
218,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",{'place_id': 'a84b808ce3f11719'},865550217604587520,We are in the final week of the @TheSpiritRadio dignity drive! All week long you can take your donations to 13326 A Street in Omaha. Thank you!!! #homelessness #Homeless #shelter https://t.co/eZXFIW1CkG,1021432670960701441,2018-07-23T16:31:40.000Z,en,,,,,,,,,,,,,,
219,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '0427846a106c0bd9', 'coordinates': {'type': 'Point', 'coordinates': [-73.6041292, 40.71514662]}}",176838030,Friday #volunteers Serving Hungry and Homeless #LongIslanders with #Dignity #Respect and #Love #soupkitchen #GetINNvolved #hunger #homelessness #homelessnessawareness #poverty… https://t.co/KzwwOosjih,1015268182511276033,2018-07-06T16:16:12.000Z,en,,,,,,,,,,,,,,
220,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 18, 'quote_count': 0}",{'place_id': 'd6819fe60643ebc1'},14228110,"We’re ending homelessness and housing is the solution. 

Sobriety, church, and work can all be wonderful things, but they weren’t prerequisites for me whenever I’ve needed a hand. The dignity of a home is a human right. https://t.co/GE0tVZDrAb",1014264635875319809,2018-07-03T21:48:27.000Z,en,,,,,,,,,,,,,,
221,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'e1e35d357ceefa52'},1110198781,"@RedondoBeachCA homelessness has dropped significantly due to PATH and the amazing work of our @RedondoBeachPD! If you handle it with #dignity &amp; #humanity, it can work! https://t.co/2IqaV5vdDC",1012005592183947264,2018-06-27T16:11:49.000Z,en,,,,,,,,,,,,,,
222,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,Please join me on July 13th for the 3rd annual @AIALosAngeles #Design4Dignity conference where we will be discussing best-practices to implement solutions to address our regional housing crisis.  https://t.co/MIB9YGKXgT #Housing #Homelessness,1009944220692406272,2018-06-21T23:40:40.000Z,en,,,,,,,,,,,,,,
223,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",{'place_id': '5876e96f70283826'},994375644724285442,"Restoring #Hope, then dignity are the most important ingredients to help a person overcome #homelessness. Yet they are missing from many programs.",1006901916452831233,2018-06-13T14:11:38.000Z,en,,,,,,,,,,,,,,
224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '2dbbd1540f814343'},677643,"The most damaging part of Seattle’s on/off head tax debate is that the tax will now be repealed but the issue those funds were supposed to address remains and continues to grow. And fixing homelessness, treating people with human dignity, will still cost something.",1006264472170684421,2018-06-11T19:58:40.000Z,en,,,,,,,,,,,,,,
225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '4ec01c9dbc693497'},18352667,"Dignity is core for human and this initiative helps preserving it to some.

Featured video: How tiny houses solve a huge problem https://t.co/Hm3UkNDwby",1003739447438073856,2018-06-04T20:45:07.000Z,en,,,,,,,,,,,,,,
226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '300bcc6e23a88361'},2169568225,Thanks to you we are able to give $638 this month to @rootsshelter building community and fostering dignity through access to essential services and a safe place to sleep for young adults experiencing homelessness https://t.co/zSFsaGfCrt https://t.co/R9jpd30iQL,1003013665790951424,2018-06-02T20:41:07.000Z,en,,,,,,,,,,,,,,
227,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'c4f1830ea4b8caaf'},732286674227593217,"Dear, Clueless @megynkelly, homelessness isn’t contagious. Treat people with dignity and respect and they will act with, wait for it, RECIPROCITY https://t.co/dZbedX9zUj",1001578045579329541,2018-05-29T21:36:29.000Z,en,,,,,,,,,,,,,,
228,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '4ec01c9dbc693497'},994375644724285442,"The recipe to help homeless people is NOT HOUSING &amp; NOT SHELTER. It is BOTH with a big portion of hope, dignity &amp; opportunity in the mix.
#Daytonabeach #homeless #homelessness https://t.co/MlHTZA4RF8",998906238455943168,2018-05-22T12:39:40.000Z,en,,,,,,,,,,,,,,
229,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 7, 'quote_count': 1}",{'place_id': '28db2dbc4240f0b2'},790320800402399232,@thejessicaraven @tainabienaime @SafeSpacesDC @BYP_100 @HIPSDC @NJNP_DC @MichaelSkolnik @SPACEintl @Survivors4Sols @rights4girls @WorldWEUS @sffny @OPSSeattle @Embrace_Dignity @apneaap @nmihlalimeji @MelT1225 I'm not suggestive which situation was better. I was purchased indoors and out and it wasn't less harmful because I was warmer. I'm saying the answer isn't to legalise the purchase of children for sex by grown men it is to address root causes like youth homelessness. #EndDemand,996446690084376587,2018-05-15T17:46:18.000Z,en,,,,,,,,,,,,,,
230,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",{'place_id': '01fbe706f872cb32'},2296579362,“We can’t afford to push back the clock on residents at risk of dying on the streets. In a city as prosperous as ours nobody should live or die w/o the dignity of a home. I’m asking the Council to invest $30.7m to get DC on track to end chronic homelessness” says Jill of @NCC,984476472671920129,2018-04-12T17:00:56.000Z,en,,,,,,,,,,,,,,
231,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",{'place_id': 'c3f37afa9efcf94b'},334153057,Pastor John Elford of University United Methodist Church: We must treat every person in our city with respect and dignity. Our ordinances criminalizing homelessness do not do that. https://t.co/GjnOVI9VJw,981173449782693889,2018-04-03T14:15:54.000Z,en,,,,,,,,,,,,,,
232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '4e816850087414e6'},2527435928,Homelessness is a perennial topic of concern at libraries across the US.  Librarians are becoming more educated about how to interact with individuals experiencing homelessness and treat them with empathy and dignity.  https://t.co/MDlVuv50vW @LansdaleLibrary #YourWayHomeOnTour https://t.co/HYEiJFqBNz,979077944575451137,2018-03-28T19:29:07.000Z,en,,,,,,,,,,,,,,
233,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",{'place_id': '59612bd882018c51'},26743329,"@herrmanndigital @MayorOfLA @HerbJWesson @LAHomeless I worked for 35yrs.
Multiple jobs at once
AND paid into a system
that has ABANDONED 
myself/others!

I get SSDI.
Im NOT a felon.
Im NOT a drug addict.
I deserve better.
We ALL. DO.✊😡

_not even gonna
GO INTO how L.A.
attempts to DESTROY
#Dignity 😒

#homelessness 
@ACLU",977133315399434240,2018-03-23T10:41:51.000Z,en,,,,,,,,,,,,,,
234,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",{'place_id': '0b93bc6a33455615'},18952042,"We are committed to finding solutions that assist those experiencing homelessness. Early intervention and connection to supportive services is essential. @MHFirstAidUSA  @samhsagov
@iteam_LongBeach #EndHomelessness #dignity #GoLongBeach https://t.co/7fNGbOVWxS",975111603958902785,2018-03-17T20:48:17.000Z,en,,,,,,,,,,,,,,
235,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '00ab941b685334e3'},97803917,"10 years of newspapers sold by hopeful vendors. 10 years of economic solution. 10 years of dignity. Happy anniversary, @TheContributor. #homelessness #nashville #news #thecontributor",973982154874003456,2018-03-14T18:00:16.000Z,en,,,,,,,,,,,,,,
236,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '04cb31bae3b3af93'},18837238,"Holding onto humanity and dignity: A ‘Bright Light,’ Dimmed in the Shadows of Homelessness https://t.co/ED1q9o9za9",970124931940970496,2018-03-04T02:33:02.000Z,en,,,,,,,,,,,,,,
237,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",{'place_id': '5ef5b7f391e30aff'},103884342,@JudyAppel we need to stop criminalizing homelessness. We need to look at Oakland inreach effort to address individual needs and work with landlords. Treat people with dignity and respect.,962838221355810817,2018-02-11T23:58:15.000Z,en,,,,,,,,,,,,,,
238,"{'retweet_count': 2, 'reply_count': 10, 'like_count': 4, 'quote_count': 0}",{'place_id': '5c62ffb0f0f3479d'},937861443579396096,"Ensuring that the most vulnerable have dignity and comfort at the end of life, @CircletheCityAZ assists with end of life care for individuals experiencing homelessness. https://t.co/uIyxMiBd24",958699909678444544,2018-01-31T13:54:04.000Z,en,,,,,,,,,,,,,,
239,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",{'place_id': 'e4a0d228eb6be76b'},305811937,"The new #HubofHope @ProjectHOME @SEPTA @PhiladelphiaGov Helping those w out a home seek rest, healthcare, showers, laundry, food, assessments, guide to services to end #homelessness Protecting #dignity https://t.co/mmL27RE9kC",958399092580868096,2018-01-30T17:58:44.000Z,en,,,,,,,,,,,,,,
240,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 15, 'quote_count': 1}",{'place_id': '07d9d21100882004'},1849681435,"At the ribbon-cutting for @ProjectHOME’s new #hubofhope, @PhillyMayor praised @CouncilwomanJLB for consistently advocating that city policies treat those experiencing homelessness with dignity. https://t.co/aeNEfY9o3o",958390887381458946,2018-01-30T17:26:08.000Z,en,,,,,,,,,,,,,,
241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '0a5eca4e60fe6f35'},803816436829474817,"@geolithesq most powerful weapon against homelessness-HOPE. When everything is gone including ones self-worth or a modest dream of a single mom for her children are beyond her grasp any program, not just housing needs embrace the fragile individual inner self. Make America Great? Dignity 1st",958352911561576448,2018-01-30T14:55:14.000Z,en,,,,,,,,,,,,,,
242,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",{'place_id': '3af2a75dbeb10500'},15159040,@pergolaman I totally agree. We have tons of work to do. I want to be sure that homelessness is in the discussion. It is so easily ignored. It shocks me how people just walk past people like they don’t even exist. Everyone deserves #respect and #dignity,953672153332879360,2018-01-17T16:55:34.000Z,en,,,,,,,,,,,,,,
243,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},2201782562,"@bustle Outrageous, maddening, unconscionable! #PatientDumping can't be tolerated &amp; that's why we've worked to prevent it in LA. EVERY patient, regardless of housing status, deserves to be  treated w/ respect &amp; discharged w/ dignity! 
@priscillatotiya #homelessness",951870854559707136,2018-01-12T17:37:51.000Z,en,,,,,,,,,,,,,,
244,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",{'place_id': '01a9a39529b27f36'},29103414,"I recently did an intensive project for grad school around the housing first model to address homelessness, and it too starts with a space that offers dignity and agency AND is cheaper in the long run.",950865367445987333,2018-01-09T23:02:24.000Z,en,,,,,,,,,,,,,,
245,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '55b4f9e5c516e0b6'},871389668700565506,"Working with community partnerships is like the flu in our organizations. Once you get it, everyone gets it. And that's exactly what our foster care &amp; homeless youth require. Organizations working together to end youth homelessness.

https://t.co/zbslAgxS2E",947804534352629760,2018-01-01T12:19:45.000Z,en,,,,,,,,,,,,,,
246,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '7cb7440bcf83d464'},243673454,See by the numbers how #charity org @I_Support_Girls is helping girls &amp; women experiencing homelessness retain their dignity. https://t.co/GKO62TD5o0,946512445564059648,2017-12-28T22:45:27.000Z,en,,,,,,,,,,,,,,
247,"{'retweet_count': 15, 'reply_count': 1, 'like_count': 34, 'quote_count': 3}",{'place_id': '0562e9e53cddf6ec'},876894308309147650,"The OC has a homeless and housing crisis. As we look for solutions that provide dignity and improve access, we also need to pause and remember those that have passed due to the failure to adequately address homelessness. #Hope4Restoration #NationalHomelessPersonsMemorialDay #CA39 https://t.co/FVUWxCFWoi",943938336820834304,2017-12-21T20:16:51.000Z,en,,,,,,,,,,,,,,
248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",{'place_id': 'c3f37afa9efcf94b'},55358683,"A reminder this holiday season: Poverty is an ugly reality and many who experience homelessness are made to feel invisible &amp; unworthy of basic human decency. If you can’t offer help, offer the dignity of acknowledgement &amp; the respect of kindness. Oh, and a hot coffee never hurts.",943748912254418946,2017-12-21T07:44:09.000Z,en,,,,,,,,,,,,,,
249,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",{'place_id': '7ade7f1efab532ef'},18708561,"Homelessness threatens the dignity and safety of our communities’ most vulnerable friends. At the same time, increased housing costs lead to housing insecurity, displacement, and places residents at risk of homelessness and poverty.",942900730653851648,2017-12-18T23:33:47.000Z,en,,,,,,,,,,,,,,
250,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",{'place_id': 'ab2f2fac83aa388d'},20736218,Imagine being so heartless that your answer to homelessness is not “build more homes” and “no one should live in poverty” but instead it’s “let’s use robots to deprive people of dignity” https://t.co/QA9MEDXVau,940684340006023168,2017-12-12T20:46:38.000Z,en,,,,,,,,,,,,,,
251,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",{'place_id': '34b5e468ea4e8110'},1228308667,"#HBOR4ME LD2579 provides protection, dignity, and purpose for those who experience homelessness. @mainesenatedems @MaineHouseDems @MaineSenateGOP @MaineHouseGOP",935577402004131840,2017-11-28T18:33:29.000Z,en,,,,,,,,,,,,,,
252,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': 'c47c0bc571bf5427'},38952563,Intelligent Compassion.  Thanks @youaresamaritan for sharing your user friendly and dignity-filled App responding to #homelessness with @thinktechhi https://t.co/zv6fHULPMh,934537518925488128,2017-11-25T21:41:22.000Z,en,,,,,,,,,,,,,,
253,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'fbd6d2f5a4e4a15e'},3161665994,"#Homelessness is not a crime.
Stop treating it like it is. 
The #homeless deserve #dignity too https://t.co/ptTQWSILMP",930554282104856577,2017-11-14T21:53:24.000Z,en,,,,,,,,,,,,,,
254,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",{'place_id': 'ab2f2fac83aa388d'},3235362859,"Assata reminds @Oakland City Council that OPD took $28M in overtime alone, meanwhile city response to homelessness is using $200k for a navigation center and $300k for Operation Dignity which will go to nonprofit jobs not homeless folks. #oakmtg",928108575972397056,2017-11-08T03:55:02.000Z,en,,,,,,,,,,,,,,
255,"{'retweet_count': 21, 'reply_count': 0, 'like_count': 25, 'quote_count': 1}",{'place_id': '3af2a75dbeb10500'},15159040,#Kindnessmatters treat people with #dignity and #respect @RespectYourself #homelessness https://t.co/DReDjyE6Tp,918450045652832256,2017-10-12T12:15:29.000Z,en,,,,,,,,,,,,,,
256,"{'retweet_count': 25, 'reply_count': 0, 'like_count': 28, 'quote_count': 0}",{'place_id': '3af2a75dbeb10500'},15159040,#homless #homelessness #dignity #respect Say #hello and recognize everyone #Equality @RespectYourself https://t.co/LoBNGerX2Q,917807744362696704,2017-10-10T17:43:12.000Z,en,,,,,,,,,,,,,,
257,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",,14316789,"Thank you, @kuow , for the dignity &amp; gentle curiosity this morning's reporting showed toward our region's people experiencing homelessness.",910537660367740928,2017-09-20T16:14:29.000Z,en,,,,,,,,,,,,,,
258,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",{'place_id': '9883a4be0cbd497c'},854059790162472961,"Thank you, Allen. All of us deserve basic human dignity. As Mayor, I will be tackling homelessness &amp; housing  head on. https://t.co/bg0EyBgCRE",910520215095582720,2017-09-20T15:05:10.000Z,en,,,,,,,,,,,,,,
